Transaction_ID,Date,Customer_ID,Category,Region,Quantity,Price_per_Unit,Payment_Method,Month,Total_Sales
TXN106161,2023-09-14 17:00:00,CUST1001,Clothing,North,6,189.63,Online Payment,April,1137.78
TXN106162,2023-09-14 18:00:00,CUST1457,Home Decor,North,7,446.28,Debit Card,December,3123.96
TXN106163,2023-09-14 19:00:00,CUST1369,Groceries,East,7,397.3,Cash,April,2781.1
TXN106164,2023-09-14 20:00:00,CUST1241,Toys,North,9,43.2,Debit Card,August,388.8
TXN106165,2023-09-14 21:00:00,CUST1184,Clothing,East,6,351.27,Online Payment,July,2107.62
TXN106166,2023-09-14 22:00:00,CUST1016,Books,South,8,271.68,Cash,February,2173.44
TXN106167,2023-09-14 23:00:00,CUST1055,Groceries,West,2,56.3,Credit Card,January,112.6
TXN106168,2023-09-15 00:00:00,CUST1098,Groceries,South,8,284.66,Cash,August,2277.28
TXN106169,2023-09-15 01:00:00,CUST1295,Electronics,North,9,100.29,Credit Card,March,902.61
TXN106170,2023-09-15 02:00:00,CUST1335,Books,North,4,355.53,Online Payment,August,1422.12
TXN106171,2023-09-15 03:00:00,CUST1345,Clothing,West,5,142.84,Cash,August,714.2
TXN106172,2023-09-15 04:00:00,CUST1320,Groceries,West,5,79.42,Credit Card,November,397.1
TXN106173,2023-09-15 05:00:00,CUST1111,Groceries,East,2,45.58,Cash,December,91.16
TXN106174,2023-09-15 06:00:00,CUST1430,Clothing,West,5,247.95,Credit Card,September,1239.75
TXN106175,2023-09-15 07:00:00,CUST1411,Electronics,West,9,103.82,Cash,December,934.38
TXN106176,2023-09-15 08:00:00,CUST1308,Clothing,South,4,428.29,Debit Card,December,1713.16
TXN106177,2023-09-15 09:00:00,CUST1322,Electronics,South,3,6.49,Credit Card,August,19.47
TXN106178,2023-09-15 10:00:00,CUST1089,Groceries,East,7,422.6,Online Payment,December,2958.2
TXN106179,2023-09-15 11:00:00,CUST1166,Electronics,North,8,262.94,Cash,July,2103.52
TXN106180,2023-09-15 12:00:00,CUST1202,Books,South,6,461.46,Online Payment,November,2768.76
TXN106181,2023-09-15 13:00:00,CUST1496,Books,West,6,106.28,Credit Card,June,637.68
TXN106182,2023-09-15 14:00:00,CUST1486,Books,East,5,55.63,Cash,November,278.15
TXN106183,2023-09-15 15:00:00,CUST1232,Home Decor,North,6,314.35,Cash,December,1886.1
TXN106184,2023-09-15 16:00:00,CUST1429,Books,South,9,354.83,Online Payment,October,3193.47
TXN106185,2023-09-15 17:00:00,CUST1314,Groceries,East,2,189.43,Cash,August,378.86
TXN106186,2023-09-15 18:00:00,CUST1477,Home Decor,North,3,11.77,Debit Card,April,35.31
TXN106187,2023-09-15 19:00:00,CUST1245,Electronics,North,1,206.45,Cash,March,206.45
TXN106188,2023-09-15 20:00:00,CUST1355,Toys,North,4,120.72,Credit Card,May,482.88
TXN106189,2023-09-15 21:00:00,CUST1396,Home Decor,East,2,177.0,Online Payment,July,354.0
TXN106190,2023-09-15 22:00:00,CUST1156,Books,South,6,255.84,Debit Card,January,1535.04
TXN106191,2023-09-15 23:00:00,CUST1396,Toys,South,1,352.66,Debit Card,June,352.66
TXN106192,2023-09-16 00:00:00,CUST1347,Toys,South,8,481.8,Cash,November,3854.4
TXN106193,2023-09-16 01:00:00,CUST1415,Books,East,6,76.28,Cash,August,457.68
TXN106194,2023-09-16 02:00:00,CUST1202,Groceries,South,9,341.55,Online Payment,January,3073.95
TXN106195,2023-09-16 03:00:00,CUST1418,Groceries,East,6,120.44,Debit Card,June,722.64
TXN106196,2023-09-16 04:00:00,CUST1126,Toys,East,7,114.25,Debit Card,January,799.75
TXN106197,2023-09-16 05:00:00,CUST1048,Books,East,5,318.61,Debit Card,March,1593.05
TXN106198,2023-09-16 06:00:00,CUST1391,Toys,North,8,389.12,Credit Card,December,3112.96
TXN106199,2023-09-16 07:00:00,CUST1246,Toys,West,8,489.0,Online Payment,February,3912.0
TXN106200,2023-09-16 08:00:00,CUST1399,Toys,West,9,385.57,Credit Card,February,3470.13
TXN106201,2023-09-16 09:00:00,CUST1247,Home Decor,North,6,82.87,Credit Card,October,497.22
TXN106202,2023-09-16 10:00:00,CUST1035,Home Decor,East,1,116.57,Debit Card,March,116.57
TXN106203,2023-09-16 11:00:00,CUST1266,Toys,South,9,381.89,Debit Card,June,3437.01
TXN106204,2023-09-16 12:00:00,CUST1207,Groceries,South,3,265.86,Credit Card,January,797.58
TXN106205,2023-09-16 13:00:00,CUST1093,Groceries,South,9,151.23,Cash,December,1361.07
TXN106206,2023-09-16 14:00:00,CUST1209,Groceries,North,7,238.53,Credit Card,June,1669.71
TXN106207,2023-09-16 15:00:00,CUST1209,Books,West,3,457.87,Debit Card,September,1373.61
TXN106208,2023-09-16 16:00:00,CUST1375,Toys,West,9,379.02,Debit Card,November,3411.18
TXN106209,2023-09-16 17:00:00,CUST1226,Groceries,East,7,228.1,Cash,April,1596.7
TXN106210,2023-09-16 18:00:00,CUST1377,Home Decor,West,7,490.37,Online Payment,July,3432.59
TXN106211,2023-09-16 19:00:00,CUST1392,Books,North,7,398.46,Online Payment,December,2789.22
TXN106212,2023-09-16 20:00:00,CUST1436,Groceries,South,2,7.91,Cash,September,15.82
TXN106213,2023-09-16 21:00:00,CUST1271,Toys,South,4,60.62,Debit Card,March,242.48
TXN106214,2023-09-16 22:00:00,CUST1211,Books,East,8,279.21,Debit Card,June,2233.68
TXN106215,2023-09-16 23:00:00,CUST1036,Electronics,East,2,178.23,Online Payment,February,356.46
TXN106216,2023-09-17 00:00:00,CUST1207,Electronics,North,4,407.22,Online Payment,August,1628.88
TXN106217,2023-09-17 01:00:00,CUST1462,Home Decor,East,8,448.37,Debit Card,January,3586.96
TXN106218,2023-09-17 02:00:00,CUST1120,Toys,South,3,124.12,Cash,November,372.36
TXN106219,2023-09-17 03:00:00,CUST1408,Electronics,South,6,382.83,Cash,March,2296.98
TXN106220,2023-09-17 04:00:00,CUST1116,Books,North,2,270.02,Cash,May,540.04
TXN106221,2023-09-17 05:00:00,CUST1392,Toys,North,8,199.02,Cash,November,1592.16
TXN106222,2023-09-17 06:00:00,CUST1288,Home Decor,West,8,394.46,Credit Card,June,3155.68
TXN106223,2023-09-17 07:00:00,CUST1201,Books,South,1,284.64,Online Payment,November,284.64
TXN106224,2023-09-17 08:00:00,CUST1107,Electronics,East,3,319.47,Online Payment,December,958.41
TXN106225,2023-09-17 09:00:00,CUST1406,Groceries,East,2,35.82,Credit Card,June,71.64
TXN106226,2023-09-17 10:00:00,CUST1274,Toys,West,7,295.01,Debit Card,November,2065.07
TXN106227,2023-09-17 11:00:00,CUST1062,Electronics,North,7,153.85,Debit Card,March,1076.95
TXN106228,2023-09-17 12:00:00,CUST1124,Books,East,4,249.18,Debit Card,July,996.72
TXN106229,2023-09-17 13:00:00,CUST1006,Toys,North,8,114.9,Credit Card,August,919.2
TXN106230,2023-09-17 14:00:00,CUST1481,Groceries,South,3,309.17,Credit Card,May,927.51
TXN106231,2023-09-17 15:00:00,CUST1102,Clothing,North,9,78.0,Online Payment,July,702.0
TXN106232,2023-09-17 16:00:00,CUST1073,Clothing,North,5,65.84,Online Payment,October,329.2
TXN106233,2023-09-17 17:00:00,CUST1382,Groceries,West,2,98.26,Online Payment,November,196.52
TXN106234,2023-09-17 18:00:00,CUST1410,Groceries,North,9,409.64,Cash,April,3686.76
TXN106235,2023-09-17 19:00:00,CUST1210,Toys,West,1,21.6,Online Payment,May,21.6
TXN106236,2023-09-17 20:00:00,CUST1067,Home Decor,North,8,366.14,Cash,May,2929.12
TXN106237,2023-09-17 21:00:00,CUST1156,Electronics,West,6,32.97,Debit Card,April,197.82
TXN106238,2023-09-17 22:00:00,CUST1351,Electronics,North,1,297.97,Debit Card,March,297.97
TXN106239,2023-09-17 23:00:00,CUST1420,Toys,South,4,387.91,Cash,March,1551.64
TXN106240,2023-09-18 00:00:00,CUST1315,Groceries,East,3,119.38,Online Payment,March,358.14
TXN106241,2023-09-18 01:00:00,CUST1265,Groceries,South,7,101.99,Online Payment,September,713.93
TXN106242,2023-09-18 02:00:00,CUST1216,Groceries,East,7,148.14,Debit Card,April,1036.98
TXN106243,2023-09-18 03:00:00,CUST1156,Clothing,West,6,351.31,Debit Card,August,2107.86
TXN106244,2023-09-18 04:00:00,CUST1014,Clothing,South,8,131.14,Debit Card,March,1049.12
TXN106245,2023-09-18 05:00:00,CUST1313,Books,South,7,253.38,Debit Card,February,1773.66
TXN106246,2023-09-18 06:00:00,CUST1130,Groceries,East,4,71.56,Online Payment,April,286.24
TXN106247,2023-09-18 07:00:00,CUST1207,Toys,South,7,233.29,Credit Card,January,1633.03
TXN106248,2023-09-18 08:00:00,CUST1204,Books,North,1,314.24,Online Payment,March,314.24
TXN106249,2023-09-18 09:00:00,CUST1188,Books,East,3,40.55,Online Payment,November,121.65
TXN106250,2023-09-18 10:00:00,CUST1415,Toys,West,2,408.63,Online Payment,August,817.26
TXN106251,2023-09-18 11:00:00,CUST1423,Books,North,7,469.03,Online Payment,April,3283.21
TXN106252,2023-09-18 12:00:00,CUST1142,Toys,South,9,100.81,Online Payment,March,907.29
TXN106253,2023-09-18 13:00:00,CUST1291,Groceries,West,5,380.92,Debit Card,March,1904.6
TXN106254,2023-09-18 14:00:00,CUST1250,Toys,East,9,160.17,Credit Card,January,1441.53
TXN106255,2023-09-18 15:00:00,CUST1232,Toys,East,8,339.98,Cash,May,2719.84
TXN106256,2023-09-18 16:00:00,CUST1016,Toys,South,1,156.81,Debit Card,May,156.81
TXN106257,2023-09-18 17:00:00,CUST1399,Home Decor,East,2,431.86,Cash,September,863.72
TXN106258,2023-09-18 18:00:00,CUST1161,Clothing,West,6,176.82,Credit Card,May,1060.92
TXN106259,2023-09-18 19:00:00,CUST1116,Electronics,North,5,425.17,Online Payment,January,2125.85
TXN106260,2023-09-18 20:00:00,CUST1202,Electronics,West,7,384.24,Online Payment,November,2689.68
TXN106261,2023-09-18 21:00:00,CUST1153,Clothing,South,9,102.18,Credit Card,January,919.62
TXN106262,2023-09-18 22:00:00,CUST1138,Clothing,West,4,82.69,Debit Card,January,330.76
TXN106263,2023-09-18 23:00:00,CUST1494,Books,South,8,390.93,Debit Card,May,3127.44
TXN106264,2023-09-19 00:00:00,CUST1490,Home Decor,North,4,198.2,Online Payment,June,792.8
TXN106265,2023-09-19 01:00:00,CUST1412,Electronics,East,3,474.95,Credit Card,April,1424.85
TXN106266,2023-09-19 02:00:00,CUST1128,Groceries,West,2,471.76,Credit Card,May,943.52
TXN106267,2023-09-19 03:00:00,CUST1419,Clothing,North,8,348.27,Cash,May,2786.16
TXN106268,2023-09-19 04:00:00,CUST1132,Electronics,North,8,252.79,Online Payment,May,2022.32
TXN106269,2023-09-19 05:00:00,CUST1495,Home Decor,West,3,101.51,Debit Card,July,304.53
TXN106270,2023-09-19 06:00:00,CUST1289,Clothing,South,1,441.78,Online Payment,March,441.78
TXN106271,2023-09-19 07:00:00,CUST1333,Home Decor,North,6,45.59,Debit Card,March,273.54
TXN106272,2023-09-19 08:00:00,CUST1173,Electronics,South,5,188.32,Debit Card,August,941.6
TXN106273,2023-09-19 09:00:00,CUST1148,Electronics,West,8,163.01,Credit Card,December,1304.08
TXN106274,2023-09-19 10:00:00,CUST1053,Home Decor,North,6,479.42,Credit Card,October,2876.52
TXN106275,2023-09-19 11:00:00,CUST1068,Clothing,South,4,63.47,Cash,March,253.88
TXN106276,2023-09-19 12:00:00,CUST1056,Electronics,West,2,445.62,Cash,September,891.24
TXN106277,2023-09-19 13:00:00,CUST1335,Groceries,North,8,230.94,Online Payment,February,1847.52
TXN106278,2023-09-19 14:00:00,CUST1239,Books,West,5,28.51,Credit Card,August,142.55
TXN106279,2023-09-19 15:00:00,CUST1195,Books,West,8,365.79,Debit Card,March,2926.32
TXN106280,2023-09-19 16:00:00,CUST1088,Home Decor,North,5,54.94,Credit Card,August,274.7
TXN106281,2023-09-19 17:00:00,CUST1025,Electronics,West,6,122.32,Cash,March,733.92
TXN106282,2023-09-19 18:00:00,CUST1464,Clothing,West,5,400.87,Credit Card,May,2004.35
TXN106283,2023-09-19 19:00:00,CUST1277,Clothing,South,3,81.59,Debit Card,April,244.77
TXN106284,2023-09-19 20:00:00,CUST1334,Home Decor,West,8,166.11,Debit Card,April,1328.88
TXN106285,2023-09-19 21:00:00,CUST1017,Clothing,North,3,183.69,Online Payment,May,551.07
TXN106286,2023-09-19 22:00:00,CUST1435,Toys,South,4,296.46,Online Payment,August,1185.84
TXN106287,2023-09-19 23:00:00,CUST1040,Home Decor,South,6,396.02,Debit Card,August,2376.12
TXN106288,2023-09-20 00:00:00,CUST1359,Toys,East,2,119.25,Credit Card,March,238.5
TXN106289,2023-09-20 01:00:00,CUST1091,Home Decor,North,7,106.86,Cash,November,748.02
TXN106290,2023-09-20 02:00:00,CUST1443,Books,North,5,114.84,Credit Card,January,574.2
TXN106291,2023-09-20 03:00:00,CUST1272,Books,South,5,193.9,Cash,May,969.5
TXN106292,2023-09-20 04:00:00,CUST1316,Electronics,West,5,269.88,Debit Card,September,1349.4
TXN106293,2023-09-20 05:00:00,CUST1128,Clothing,South,2,11.66,Online Payment,December,23.32
TXN106294,2023-09-20 06:00:00,CUST1460,Groceries,North,9,391.25,Cash,May,3521.25
TXN106295,2023-09-20 07:00:00,CUST1131,Groceries,North,3,463.72,Credit Card,May,1391.16
TXN106296,2023-09-20 08:00:00,CUST1470,Toys,South,7,422.54,Credit Card,April,2957.78
TXN106297,2023-09-20 09:00:00,CUST1260,Books,North,5,23.41,Cash,August,117.05
TXN106298,2023-09-20 10:00:00,CUST1084,Groceries,South,5,264.63,Credit Card,July,1323.15
TXN106299,2023-09-20 11:00:00,CUST1273,Electronics,South,4,407.94,Debit Card,March,1631.76
TXN106300,2023-09-20 12:00:00,CUST1005,Electronics,North,6,175.34,Credit Card,November,1052.04
TXN106301,2023-09-20 13:00:00,CUST1470,Toys,North,7,449.03,Debit Card,September,3143.21
TXN106302,2023-09-20 14:00:00,CUST1013,Home Decor,East,7,444.01,Debit Card,March,3108.07
TXN106303,2023-09-20 15:00:00,CUST1405,Groceries,South,8,75.14,Credit Card,June,601.12
TXN106304,2023-09-20 16:00:00,CUST1346,Groceries,North,5,249.35,Cash,November,1246.75
TXN106305,2023-09-20 17:00:00,CUST1302,Toys,South,7,17.71,Debit Card,June,123.97
TXN106306,2023-09-20 18:00:00,CUST1084,Clothing,East,4,144.52,Credit Card,October,578.08
TXN106307,2023-09-20 19:00:00,CUST1422,Groceries,North,9,406.88,Credit Card,October,3661.92
TXN106308,2023-09-20 20:00:00,CUST1010,Toys,East,5,487.69,Online Payment,May,2438.45
TXN106309,2023-09-20 21:00:00,CUST1182,Books,South,3,457.1,Credit Card,September,1371.3
TXN106310,2023-09-20 22:00:00,CUST1127,Electronics,North,5,26.08,Debit Card,May,130.4
TXN106311,2023-09-20 23:00:00,CUST1440,Home Decor,North,9,463.73,Cash,September,4173.57
TXN106312,2023-09-21 00:00:00,CUST1198,Home Decor,South,8,412.21,Debit Card,March,3297.68
TXN106313,2023-09-21 01:00:00,CUST1165,Clothing,South,1,434.51,Credit Card,December,434.51
TXN106314,2023-09-21 02:00:00,CUST1014,Toys,North,5,457.84,Credit Card,August,2289.2
TXN106315,2023-09-21 03:00:00,CUST1148,Books,West,6,246.65,Cash,June,1479.9
TXN106316,2023-09-21 04:00:00,CUST1325,Toys,South,2,109.55,Debit Card,October,219.1
TXN106317,2023-09-21 05:00:00,CUST1182,Books,North,6,15.41,Cash,July,92.46
TXN106318,2023-09-21 06:00:00,CUST1205,Books,South,9,16.66,Online Payment,June,149.94
TXN106319,2023-09-21 07:00:00,CUST1269,Electronics,West,4,323.04,Debit Card,June,1292.16
TXN106320,2023-09-21 08:00:00,CUST1219,Clothing,South,3,171.95,Credit Card,October,515.85
TXN106321,2023-09-21 09:00:00,CUST1317,Groceries,West,9,250.47,Credit Card,September,2254.23
TXN106322,2023-09-21 10:00:00,CUST1215,Toys,South,2,70.01,Online Payment,August,140.02
TXN106323,2023-09-21 11:00:00,CUST1307,Books,West,9,487.88,Cash,July,4390.92
TXN106324,2023-09-21 12:00:00,CUST1021,Books,West,2,69.32,Online Payment,November,138.64
TXN106325,2023-09-21 13:00:00,CUST1020,Books,North,3,225.18,Debit Card,December,675.54
TXN106326,2023-09-21 14:00:00,CUST1475,Books,South,7,224.46,Online Payment,November,1571.22
TXN106327,2023-09-21 15:00:00,CUST1041,Clothing,North,2,9.28,Debit Card,October,18.56
TXN106328,2023-09-21 16:00:00,CUST1308,Electronics,East,1,335.56,Credit Card,May,335.56
TXN106329,2023-09-21 17:00:00,CUST1087,Groceries,South,9,271.41,Credit Card,February,2442.69
TXN106330,2023-09-21 18:00:00,CUST1449,Clothing,South,6,251.26,Online Payment,April,1507.56
TXN106331,2023-09-21 19:00:00,CUST1112,Home Decor,West,9,409.95,Cash,January,3689.55
TXN106332,2023-09-21 20:00:00,CUST1097,Home Decor,West,3,124.36,Cash,January,373.08
TXN106333,2023-09-21 21:00:00,CUST1046,Groceries,North,3,431.24,Cash,September,1293.72
TXN106334,2023-09-21 22:00:00,CUST1403,Home Decor,North,3,433.07,Online Payment,November,1299.21
TXN106335,2023-09-21 23:00:00,CUST1464,Books,North,2,414.3,Debit Card,August,828.6
TXN106336,2023-09-22 00:00:00,CUST1162,Electronics,West,6,173.99,Debit Card,February,1043.94
TXN106337,2023-09-22 01:00:00,CUST1069,Home Decor,West,3,85.47,Cash,January,256.41
TXN106338,2023-09-22 02:00:00,CUST1413,Groceries,West,5,240.21,Cash,July,1201.05
TXN106339,2023-09-22 03:00:00,CUST1154,Clothing,East,5,133.62,Cash,March,668.1
TXN106340,2023-09-22 04:00:00,CUST1008,Electronics,South,3,30.83,Credit Card,April,92.49
TXN106341,2023-09-22 05:00:00,CUST1487,Home Decor,West,3,143.34,Cash,June,430.02
TXN106342,2023-09-22 06:00:00,CUST1140,Groceries,West,1,237.22,Debit Card,October,237.22
TXN106343,2023-09-22 07:00:00,CUST1457,Clothing,North,6,60.8,Online Payment,November,364.8
TXN106344,2023-09-22 08:00:00,CUST1488,Groceries,West,3,472.45,Credit Card,February,1417.35
TXN106345,2023-09-22 09:00:00,CUST1063,Toys,East,1,329.77,Online Payment,July,329.77
TXN106346,2023-09-22 10:00:00,CUST1476,Groceries,South,9,72.49,Cash,October,652.41
TXN106347,2023-09-22 11:00:00,CUST1161,Clothing,East,1,406.97,Online Payment,April,406.97
TXN106348,2023-09-22 12:00:00,CUST1327,Groceries,South,5,464.4,Credit Card,February,2322.0
TXN106349,2023-09-22 13:00:00,CUST1234,Home Decor,North,5,135.08,Cash,September,675.4
TXN106350,2023-09-22 14:00:00,CUST1168,Toys,South,2,75.91,Cash,March,151.82
TXN106351,2023-09-22 15:00:00,CUST1264,Groceries,East,1,164.63,Credit Card,November,164.63
TXN106352,2023-09-22 16:00:00,CUST1354,Toys,East,6,416.96,Cash,May,2501.76
TXN106353,2023-09-22 17:00:00,CUST1137,Toys,North,7,91.67,Debit Card,December,641.69
TXN106354,2023-09-22 18:00:00,CUST1356,Groceries,South,9,390.78,Credit Card,May,3517.02
TXN106355,2023-09-22 19:00:00,CUST1411,Home Decor,North,8,359.55,Online Payment,July,2876.4
TXN106356,2023-09-22 20:00:00,CUST1075,Clothing,West,3,327.43,Online Payment,November,982.29
TXN106357,2023-09-22 21:00:00,CUST1237,Electronics,East,9,219.49,Debit Card,May,1975.41
TXN106358,2023-09-22 22:00:00,CUST1217,Clothing,East,1,186.55,Online Payment,October,186.55
TXN106359,2023-09-22 23:00:00,CUST1265,Electronics,East,6,47.2,Debit Card,June,283.2
TXN106360,2023-09-23 00:00:00,CUST1214,Electronics,North,2,181.89,Debit Card,July,363.78
TXN106361,2023-09-23 01:00:00,CUST1500,Toys,East,9,302.91,Debit Card,December,2726.19
TXN106362,2023-09-23 02:00:00,CUST1433,Home Decor,East,9,449.61,Debit Card,July,4046.49
TXN106363,2023-09-23 03:00:00,CUST1048,Toys,East,8,417.4,Cash,November,3339.2
TXN106364,2023-09-23 04:00:00,CUST1334,Electronics,South,7,20.95,Online Payment,November,146.65
TXN106365,2023-09-23 05:00:00,CUST1416,Home Decor,South,6,73.74,Online Payment,June,442.44
TXN106366,2023-09-23 06:00:00,CUST1090,Electronics,South,2,425.0,Credit Card,July,850.0
TXN106367,2023-09-23 07:00:00,CUST1246,Electronics,East,4,469.96,Cash,December,1879.84
TXN106368,2023-09-23 08:00:00,CUST1230,Clothing,East,7,32.63,Cash,July,228.41
TXN106369,2023-09-23 09:00:00,CUST1417,Home Decor,North,6,352.12,Online Payment,January,2112.72
TXN106370,2023-09-23 10:00:00,CUST1470,Electronics,South,9,186.04,Credit Card,March,1674.36
TXN106371,2023-09-23 11:00:00,CUST1373,Groceries,East,5,185.32,Online Payment,November,926.6
TXN106372,2023-09-23 12:00:00,CUST1489,Books,East,6,323.12,Debit Card,January,1938.72
TXN106373,2023-09-23 13:00:00,CUST1432,Electronics,East,6,406.06,Debit Card,August,2436.36
TXN106374,2023-09-23 14:00:00,CUST1293,Clothing,North,8,141.04,Online Payment,July,1128.32
TXN106375,2023-09-23 15:00:00,CUST1381,Books,North,8,354.15,Cash,November,2833.2
TXN106376,2023-09-23 16:00:00,CUST1436,Groceries,South,6,319.76,Debit Card,March,1918.56
TXN106377,2023-09-23 17:00:00,CUST1102,Home Decor,North,8,261.07,Credit Card,May,2088.56
TXN106378,2023-09-23 18:00:00,CUST1412,Clothing,West,7,303.2,Online Payment,December,2122.4
TXN106379,2023-09-23 19:00:00,CUST1124,Clothing,North,1,13.94,Online Payment,June,13.94
TXN106380,2023-09-23 20:00:00,CUST1116,Books,North,5,7.01,Online Payment,February,35.05
TXN106381,2023-09-23 21:00:00,CUST1123,Groceries,West,5,277.47,Online Payment,April,1387.35
TXN106382,2023-09-23 22:00:00,CUST1425,Clothing,East,9,264.43,Cash,December,2379.87
TXN106383,2023-09-23 23:00:00,CUST1169,Clothing,East,7,40.31,Credit Card,January,282.17
TXN106384,2023-09-24 00:00:00,CUST1224,Electronics,South,7,248.55,Credit Card,October,1739.85
TXN106385,2023-09-24 01:00:00,CUST1481,Clothing,North,2,379.98,Credit Card,July,759.96
TXN106386,2023-09-24 02:00:00,CUST1431,Home Decor,East,8,272.9,Cash,February,2183.2
TXN106387,2023-09-24 03:00:00,CUST1316,Groceries,West,3,261.22,Online Payment,March,783.66
TXN106388,2023-09-24 04:00:00,CUST1160,Clothing,East,9,360.36,Online Payment,August,3243.24
TXN106389,2023-09-24 05:00:00,CUST1464,Home Decor,West,6,90.06,Online Payment,December,540.36
TXN106390,2023-09-24 06:00:00,CUST1080,Electronics,North,9,231.45,Cash,April,2083.05
TXN106391,2023-09-24 07:00:00,CUST1011,Home Decor,West,9,78.28,Debit Card,May,704.52
TXN106392,2023-09-24 08:00:00,CUST1048,Groceries,South,7,264.3,Cash,December,1850.1
TXN106393,2023-09-24 09:00:00,CUST1283,Books,East,8,298.01,Online Payment,September,2384.08
TXN106394,2023-09-24 10:00:00,CUST1138,Electronics,East,2,65.23,Credit Card,June,130.46
TXN106395,2023-09-24 11:00:00,CUST1132,Toys,West,5,42.38,Online Payment,August,211.9
TXN106396,2023-09-24 12:00:00,CUST1408,Toys,West,3,87.53,Credit Card,October,262.59
TXN106397,2023-09-24 13:00:00,CUST1165,Books,West,1,295.24,Debit Card,November,295.24
TXN106398,2023-09-24 14:00:00,CUST1230,Books,East,6,98.86,Cash,May,593.16
TXN106399,2023-09-24 15:00:00,CUST1202,Clothing,South,9,141.25,Credit Card,October,1271.25
TXN106400,2023-09-24 16:00:00,CUST1494,Electronics,North,2,352.76,Cash,May,705.52
TXN106401,2023-09-24 17:00:00,CUST1194,Books,West,9,127.93,Online Payment,February,1151.37
TXN106402,2023-09-24 18:00:00,CUST1043,Books,West,8,201.78,Online Payment,September,1614.24
TXN106403,2023-09-24 19:00:00,CUST1213,Toys,South,9,464.78,Cash,May,4183.02
TXN106404,2023-09-24 20:00:00,CUST1445,Groceries,East,5,413.37,Debit Card,December,2066.85
TXN106405,2023-09-24 21:00:00,CUST1424,Groceries,South,2,131.46,Credit Card,May,262.92
TXN106406,2023-09-24 22:00:00,CUST1368,Groceries,South,6,300.8,Cash,March,1804.8
TXN106407,2023-09-24 23:00:00,CUST1343,Home Decor,East,7,334.57,Online Payment,July,2341.99
TXN106408,2023-09-25 00:00:00,CUST1484,Groceries,West,3,450.62,Debit Card,June,1351.86
TXN106409,2023-09-25 01:00:00,CUST1090,Clothing,North,6,276.0,Debit Card,November,1656.0
TXN106410,2023-09-25 02:00:00,CUST1453,Groceries,North,6,282.84,Cash,May,1697.04
TXN106411,2023-09-25 03:00:00,CUST1295,Toys,North,8,444.78,Online Payment,October,3558.24
TXN106412,2023-09-25 04:00:00,CUST1431,Clothing,North,1,31.92,Credit Card,November,31.92
TXN106413,2023-09-25 05:00:00,CUST1426,Electronics,West,4,315.93,Credit Card,June,1263.72
TXN106414,2023-09-25 06:00:00,CUST1468,Electronics,South,1,211.24,Debit Card,April,211.24
TXN106415,2023-09-25 07:00:00,CUST1367,Electronics,North,8,455.33,Credit Card,August,3642.64
TXN106416,2023-09-25 08:00:00,CUST1395,Books,West,2,480.47,Cash,January,960.94
TXN106417,2023-09-25 09:00:00,CUST1187,Clothing,East,8,89.27,Debit Card,June,714.16
TXN106418,2023-09-25 10:00:00,CUST1028,Books,East,3,144.33,Online Payment,August,432.99
TXN106419,2023-09-25 11:00:00,CUST1375,Home Decor,West,8,140.36,Credit Card,June,1122.88
TXN106420,2023-09-25 12:00:00,CUST1213,Toys,South,6,54.81,Credit Card,May,328.86
TXN106421,2023-09-25 13:00:00,CUST1145,Clothing,North,1,244.06,Cash,October,244.06
TXN106422,2023-09-25 14:00:00,CUST1034,Electronics,West,7,258.98,Cash,May,1812.86
TXN106423,2023-09-25 15:00:00,CUST1008,Groceries,North,7,288.62,Debit Card,February,2020.34
TXN106424,2023-09-25 16:00:00,CUST1110,Home Decor,East,6,333.16,Online Payment,June,1998.96
TXN106425,2023-09-25 17:00:00,CUST1040,Electronics,North,1,36.14,Credit Card,September,36.14
TXN106426,2023-09-25 18:00:00,CUST1274,Books,West,5,313.13,Online Payment,August,1565.65
TXN106427,2023-09-25 19:00:00,CUST1158,Home Decor,East,1,457.34,Credit Card,May,457.34
TXN106428,2023-09-25 20:00:00,CUST1033,Electronics,North,1,230.22,Credit Card,May,230.22
TXN106429,2023-09-25 21:00:00,CUST1326,Groceries,North,6,57.82,Online Payment,October,346.92
TXN106430,2023-09-25 22:00:00,CUST1334,Books,West,8,47.54,Cash,February,380.32
TXN106431,2023-09-25 23:00:00,CUST1481,Groceries,North,1,144.47,Credit Card,June,144.47
TXN106432,2023-09-26 00:00:00,CUST1450,Toys,East,2,377.5,Online Payment,November,755.0
TXN106433,2023-09-26 01:00:00,CUST1250,Books,East,5,134.19,Online Payment,January,670.95
TXN106434,2023-09-26 02:00:00,CUST1455,Clothing,East,8,408.09,Cash,March,3264.72
TXN106435,2023-09-26 03:00:00,CUST1126,Electronics,North,4,410.73,Debit Card,March,1642.92
TXN106436,2023-09-26 04:00:00,CUST1343,Clothing,West,5,231.27,Debit Card,March,1156.35
TXN106437,2023-09-26 05:00:00,CUST1093,Clothing,East,5,153.89,Credit Card,December,769.45
TXN106438,2023-09-26 06:00:00,CUST1327,Home Decor,South,3,300.85,Online Payment,October,902.55
TXN106439,2023-09-26 07:00:00,CUST1209,Groceries,South,6,406.21,Credit Card,June,2437.26
TXN106440,2023-09-26 08:00:00,CUST1189,Electronics,North,5,36.96,Online Payment,February,184.8
